gasto_id,fecha_id,sucursal_id,tipo_gasto,monto,descripcion
4335,559,3,Combustible,101.71,Combustible - Sucursal 4
4336,351,8,Alquiler Local,1140.15,Alquiler Local - Sucursal 8
4337,985,1,Alquiler Local,2479.05,Alquiler Local - Sucursal 8
4338,610,3,Alquiler Local,1598.91,Alquiler Local - Sucursal 7
4339,1068,8,Combustible,283.83,Combustible - Sucursal 2
4340,946,1,Marketing,1975.79,Marketing - Sucursal 4
4341,539,3,Marketing,1558.2,Marketing - Sucursal 3
4342,631,1,Marketing,1903.75,Marketing - Sucursal 4
4343,617,6,Seguros,363.87,Seguros - Sucursal 4
4344,1025,1,Seguros,767.23,Seguros - Sucursal 5
4345,477,4,Seguros,698.1,Seguros - Sucursal 8
4346,987,5,Alquiler Local,1533.78,Alquiler Local - Sucursal 8
4347,357,8,Alquiler Local,1578.89,Alquiler Local - Sucursal 4
4348,918,2,Marketing,415.81,Marketing - Sucursal 5
4349,645,3,Mantenimiento,339.11,Mantenimiento - Sucursal 6
4350,62,3,Alquiler Local,2313.49,Alquiler Local - Sucursal 5
4351,152,5,Marketing,1112.36,Marketing - Sucursal 7
4352,361,2,Marketing,1539.87,Marketing - Sucursal 3
4353,1031,2,Mantenimiento,443.49,Mantenimiento - Sucursal 7
4354,900,4,Combustible,334.7,Combustible - Sucursal 3
4355,997,7,Marketing,1506.88,Marketing - Sucursal 2
4356,479,4,Seguros,1167.84,Seguros - Sucursal 7
4357,339,7,Marketing,872.18,Marketing - Sucursal 4
4358,937,3,Personal,2169.22,Personal - Sucursal 2
4359,496,2,Combustible,793.33,Combustible - Sucursal 7
4360,127,4,Marketing,605.83,Marketing - Sucursal 1
4361,875,6,Combustible,433.91,Combustible - Sucursal 3
4362,758,7,Seguros,676.78,Seguros - Sucursal 1
4363,321,7,Mantenimiento,78.93,Mantenimiento - Sucursal 5
4364,590,6,Alquiler Local,1375.56,Alquiler Local - Sucursal 1
4365,586,6,Personal,2623.97,Personal - Sucursal 2
4366,575,3,Marketing,262.86,Marketing - Sucursal 7
4367,1015,7,Mantenimiento,116.95,Mantenimiento - Sucursal 1
4368,415,2,Personal,1595.61,Personal - Sucursal 4
4369,984,4,Seguros,530.99,Seguros - Sucursal 2
4370,585,1,Alquiler Local,864.12,Alquiler Local - Sucursal 1
4371,712,8,Combustible,262.28,Combustible - Sucursal 1
4372,645,7,Marketing,888.81,Marketing - Sucursal 7
4373,56,1,Personal,2270.2,Personal - Sucursal 5
4374,837,5,Mantenimiento,295.99,Mantenimiento - Sucursal 6
4375,1086,2,Personal,2309.47,Personal - Sucursal 2
4376,921,6,Personal,2087.9,Personal - Sucursal 4
4377,354,8,Alquiler Local,2482.45,Alquiler Local - Sucursal 8
4378,1052,5,Alquiler Local,2389.77,Alquiler Local - Sucursal 2
4379,860,1,Seguros,846.73,Seguros - Sucursal 3
4380,825,2,Personal,2425.54,Personal - Sucursal 4
4381,199,3,Combustible,428.26,Combustible - Sucursal 2
4382,636,3,Seguros,378.01,Seguros - Sucursal 2
4383,539,5,Combustible,164.22,Combustible - Sucursal 8
4384,1037,5,Personal,2942.72,Personal - Sucursal 4
4385,889,4,Personal,2453.97,Personal - Sucursal 4
4386,599,1,Mantenimiento,214.74,Mantenimiento - Sucursal 7
4387,548,2,Marketing,1227.95,Marketing - Sucursal 7
4388,554,5,Mantenimiento,179.1,Mantenimiento - Sucursal 1
4389,990,5,Marketing,1702.15,Marketing - Sucursal 8
4390,274,3,Alquiler Local,1661.47,Alquiler Local - Sucursal 1
4391,943,1,Mantenimiento,82.17,Mantenimiento - Sucursal 3
4392,381,8,Combustible,303.25,Combustible - Sucursal 7
4393,873,8,Mantenimiento,68.1,Mantenimiento - Sucursal 5
4394,158,6,Seguros,1043.7,Seguros - Sucursal 7
4395,74,4,Marketing,692.54,Marketing - Sucursal 8
4396,1028,3,Marketing,1365.99,Marketing - Sucursal 6
4397,206,8,Combustible,528.84,Combustible - Sucursal 3
4398,555,4,Personal,2207.06,Personal - Sucursal 3
4399,1094,6,Alquiler Local,2222.78,Alquiler Local - Sucursal 4
4400,413,5,Seguros,1123.27,Seguros - Sucursal 5
4401,787,2,Marketing,919.9,Marketing - Sucursal 3
4402,48,8,Mantenimiento,246.81,Mantenimiento - Sucursal 5
4403,987,1,Combustible,363.41,Combustible - Sucursal 3
4404,955,3,Seguros,1161.93,Seguros - Sucursal 2
4405,74,1,Marketing,879.49,Marketing - Sucursal 8
4406,164,1,Seguros,1165.91,Seguros - Sucursal 5
4407,16,5,Marketing,1902.89,Marketing - Sucursal 1
4408,51,7,Alquiler Local,1302.51,Alquiler Local - Sucursal 8
4409,779,8,Seguros,625.25,Seguros - Sucursal 4
4410,77,6,Alquiler Local,2353.57,Alquiler Local - Sucursal 2
4411,460,4,Marketing,1132.73,Marketing - Sucursal 4
4412,963,4,Personal,1877.82,Personal - Sucursal 8
4413,382,3,Alquiler Local,2356.27,Alquiler Local - Sucursal 8
4414,793,8,Alquiler Local,1517.04,Alquiler Local - Sucursal 8
4415,333,1,Seguros,1061.0,Seguros - Sucursal 3
4416,305,6,Combustible,340.92,Combustible - Sucursal 2
4417,591,5,Personal,2464.43,Personal - Sucursal 1
4418,40,5,Mantenimiento,72.93,Mantenimiento - Sucursal 1
4419,965,1,Marketing,328.79,Marketing - Sucursal 1
4420,1061,3,Mantenimiento,428.48,Mantenimiento - Sucursal 8
4421,696,1,Combustible,743.71,Combustible - Sucursal 8
4422,354,3,Combustible,716.03,Combustible - Sucursal 8
4423,480,1,Mantenimiento,124.29,Mantenimiento - Sucursal 3
4424,482,4,Seguros,954.78,Seguros - Sucursal 5
4425,900,8,Seguros,791.2,Seguros - Sucursal 8
4426,602,2,Marketing,1111.15,Marketing - Sucursal 2
4427,567,8,Personal,1812.62,Personal - Sucursal 8
4428,894,8,Combustible,366.22,Combustible - Sucursal 7
4429,445,3,Seguros,1001.98,Seguros - Sucursal 6
4430,837,3,Marketing,269.85,Marketing - Sucursal 4
4431,164,6,Mantenimiento,403.63,Mantenimiento - Sucursal 2
4432,291,5,Alquiler Local,2467.04,Alquiler Local - Sucursal 6
4433,61,3,Combustible,274.32,Combustible - Sucursal 8
4434,305,2,Combustible,277.58,Combustible - Sucursal 5
4435,790,5,Personal,1544.26,Personal - Sucursal 4
4436,351,2,Combustible,672.4,Combustible - Sucursal 6
4437,112,3,Marketing,335.29,Marketing - Sucursal 6
4438,290,4,Alquiler Local,2454.56,Alquiler Local - Sucursal 8
4439,860,5,Marketing,262.4,Marketing - Sucursal 2
4440,1028,1,Alquiler Local,2452.26,Alquiler Local - Sucursal 7
4441,89,3,Alquiler Local,1671.91,Alquiler Local - Sucursal 5
4442,94,4,Personal,1898.61,Personal - Sucursal 7
4443,942,8,Mantenimiento,245.97,Mantenimiento - Sucursal 1
4444,32,7,Mantenimiento,100.75,Mantenimiento - Sucursal 6
4445,836,8,Marketing,1662.74,Marketing - Sucursal 2
4446,1007,3,Personal,2490.04,Personal - Sucursal 8
4447,468,8,Seguros,309.81,Seguros - Sucursal 2
4448,491,5,Alquiler Local,2483.56,Alquiler Local - Sucursal 8
4449,194,4,Personal,1604.53,Personal - Sucursal 4
4450,595,3,Seguros,627.59,Seguros - Sucursal 1
4451,1042,7,Combustible,590.92,Combustible - Sucursal 3
4452,771,8,Personal,2727.36,Personal - Sucursal 2
4453,78,4,Alquiler Local,1567.14,Alquiler Local - Sucursal 7
4454,1004,6,Combustible,782.99,Combustible - Sucursal 7
4455,187,8,Mantenimiento,309.05,Mantenimiento - Sucursal 4
4456,730,5,Combustible,227.68,Combustible - Sucursal 4
4457,318,7,Seguros,664.12,Seguros - Sucursal 4
4458,597,1,Combustible,792.89,Combustible - Sucursal 2
4459,331,1,Seguros,447.48,Seguros - Sucursal 6
4460,108,3,Marketing,1939.9,Marketing - Sucursal 4
4461,553,8,Alquiler Local,985.72,Alquiler Local - Sucursal 8
4462,669,8,Personal,1991.21,Personal - Sucursal 2
4463,682,6,Marketing,642.15,Marketing - Sucursal 3
4464,304,1,Seguros,1189.47,Seguros - Sucursal 7
4465,320,3,Personal,1518.16,Personal - Sucursal 1
4466,298,3,Seguros,582.24,Seguros - Sucursal 4
4467,78,4,Mantenimiento,371.6,Mantenimiento - Sucursal 6
4468,235,3,Marketing,827.51,Marketing - Sucursal 4
4469,830,6,Seguros,332.58,Seguros - Sucursal 2
4470,173,1,Mantenimiento,281.5,Mantenimiento - Sucursal 4
4471,1089,3,Personal,2692.24,Personal - Sucursal 3
4472,903,6,Personal,2728.86,Personal - Sucursal 4
4473,181,4,Personal,1945.48,Personal - Sucursal 3
4474,493,7,Mantenimiento,235.53,Mantenimiento - Sucursal 3
4475,1040,1,Marketing,767.17,Marketing - Sucursal 2
4476,146,5,Mantenimiento,112.45,Mantenimiento - Sucursal 2
4477,513,8,Alquiler Local,2364.56,Alquiler Local - Sucursal 6
4478,1037,3,Mantenimiento,223.17,Mantenimiento - Sucursal 8
4479,655,8,Seguros,1008.39,Seguros - Sucursal 4
4480,1079,6,Personal,2434.34,Personal - Sucursal 5
4481,426,2,Marketing,1518.07,Marketing - Sucursal 3
4482,661,1,Seguros,890.54,Seguros - Sucursal 1
4483,107,3,Alquiler Local,1306.35,Alquiler Local - Sucursal 1
4484,433,2,Combustible,370.45,Combustible - Sucursal 1
4485,137,1,Combustible,502.77,Combustible - Sucursal 1
4486,584,6,Alquiler Local,1178.31,Alquiler Local - Sucursal 1
4487,623,3,Marketing,1772.79,Marketing - Sucursal 6
4488,300,6,Combustible,218.2,Combustible - Sucursal 6
4489,327,5,Marketing,885.34,Marketing - Sucursal 5
4490,1041,5,Mantenimiento,247.44,Mantenimiento - Sucursal 5
4491,366,2,Alquiler Local,1700.28,Alquiler Local - Sucursal 4
4492,290,1,Alquiler Local,883.52,Alquiler Local - Sucursal 3
4493,381,2,Seguros,548.18,Seguros - Sucursal 2
4494,850,1,Combustible,173.55,Combustible - Sucursal 1
4495,60,5,Marketing,1045.72,Marketing - Sucursal 7
4496,635,2,Personal,2914.73,Personal - Sucursal 6
4497,177,6,Mantenimiento,406.08,Mantenimiento - Sucursal 1
4498,446,8,Marketing,1838.11,Marketing - Sucursal 7
4499,477,5,Marketing,1337.85,Marketing - Sucursal 5
4500,413,7,Alquiler Local,1866.49,Alquiler Local - Sucursal 4
4501,1036,1,Combustible,658.28,Combustible - Sucursal 6
4502,953,4,Personal,2193.5,Personal - Sucursal 8
4503,155,7,Combustible,599.91,Combustible - Sucursal 6
4504,902,4,Alquiler Local,2035.28,Alquiler Local - Sucursal 2
4505,455,7,Mantenimiento,475.08,Mantenimiento - Sucursal 5
4506,566,7,Combustible,422.91,Combustible - Sucursal 8
4507,754,7,Personal,2452.84,Personal - Sucursal 2
4508,657,2,Seguros,436.84,Seguros - Sucursal 2
4509,510,5,Personal,2248.69,Personal - Sucursal 2
4510,777,3,Combustible,680.98,Combustible - Sucursal 6
4511,433,1,Mantenimiento,168.62,Mantenimiento - Sucursal 1
4512,936,5,Combustible,752.58,Combustible - Sucursal 4
4513,845,7,Personal,2639.65,Personal - Sucursal 2
4514,779,6,Seguros,1023.18,Seguros - Sucursal 2
4515,735,6,Alquiler Local,2326.88,Alquiler Local - Sucursal 4
4516,136,7,Personal,1582.07,Personal - Sucursal 4
4517,815,5,Marketing,813.96,Marketing - Sucursal 7
4518,267,4,Alquiler Local,2421.85,Alquiler Local - Sucursal 7
4519,830,3,Seguros,899.41,Seguros - Sucursal 6
4520,315,3,Marketing,836.92,Marketing - Sucursal 8
4521,336,6,Mantenimiento,82.77,Mantenimiento - Sucursal 6
4522,396,7,Seguros,785.07,Seguros - Sucursal 2
4523,931,7,Seguros,844.91,Seguros - Sucursal 3
4524,986,6,Personal,1846.26,Personal - Sucursal 1
4525,1095,3,Combustible,535.41,Combustible - Sucursal 4
4526,24,5,Marketing,451.21,Marketing - Sucursal 1
4527,424,8,Mantenimiento,487.69,Mantenimiento - Sucursal 5
4528,881,3,Seguros,955.69,Seguros - Sucursal 6
4529,456,5,Combustible,481.75,Combustible - Sucursal 1
4530,877,1,Personal,1860.56,Personal - Sucursal 8
4531,785,4,Alquiler Local,2084.64,Alquiler Local - Sucursal 8
4532,710,3,Personal,2090.72,Personal - Sucursal 4
4533,644,5,Alquiler Local,1876.82,Alquiler Local - Sucursal 8
4534,522,3,Personal,1574.59,Personal - Sucursal 5
4535,658,8,Personal,1753.25,Personal - Sucursal 8
4536,211,3,Combustible,336.45,Combustible - Sucursal 3
4537,569,3,Marketing,315.96,Marketing - Sucursal 6
4538,698,2,Mantenimiento,448.06,Mantenimiento - Sucursal 2
4539,479,1,Marketing,243.45,Marketing - Sucursal 1
4540,996,4,Mantenimiento,207.46,Mantenimiento - Sucursal 6
4541,278,4,Personal,1514.59,Personal - Sucursal 8
4542,694,5,Alquiler Local,1651.18,Alquiler Local - Sucursal 6
4543,381,3,Personal,2313.84,Personal - Sucursal 1
4544,504,6,Seguros,923.08,Seguros - Sucursal 1
4545,72,5,Marketing,228.55,Marketing - Sucursal 3
4546,922,2,Personal,1776.11,Personal - Sucursal 8
4547,285,1,Alquiler Local,2263.83,Alquiler Local - Sucursal 2
4548,778,6,Personal,2050.84,Personal - Sucursal 2
4549,511,8,Combustible,471.15,Combustible - Sucursal 4
4550,439,8,Alquiler Local,2242.31,Alquiler Local - Sucursal 6
4551,902,4,Mantenimiento,454.44,Mantenimiento - Sucursal 1
4552,424,5,Alquiler Local,1049.06,Alquiler Local - Sucursal 7
4553,715,3,Alquiler Local,2162.07,Alquiler Local - Sucursal 7
4554,723,4,Mantenimiento,150.75,Mantenimiento - Sucursal 2
4555,487,8,Combustible,642.22,Combustible - Sucursal 1
4556,797,3,Marketing,1903.41,Marketing - Sucursal 8
4557,239,4,Mantenimiento,242.35,Mantenimiento - Sucursal 3
4558,517,1,Personal,2464.81,Personal - Sucursal 1
4559,631,7,Alquiler Local,921.66,Alquiler Local - Sucursal 2
4560,966,4,Marketing,1217.06,Marketing - Sucursal 8
4561,394,3,Mantenimiento,241.57,Mantenimiento - Sucursal 3
4562,992,2,Combustible,748.07,Combustible - Sucursal 1
4563,107,7,Marketing,535.42,Marketing - Sucursal 2
4564,273,7,Mantenimiento,185.09,Mantenimiento - Sucursal 6
4565,434,4,Personal,1894.09,Personal - Sucursal 3
4566,722,7,Alquiler Local,1606.37,Alquiler Local - Sucursal 7
4567,931,8,Seguros,432.65,Seguros - Sucursal 2
4568,684,5,Marketing,1145.4,Marketing - Sucursal 4
4569,1025,2,Seguros,1169.54,Seguros - Sucursal 5
4570,815,7,Seguros,988.39,Seguros - Sucursal 4
4571,868,7,Seguros,896.91,Seguros - Sucursal 4
4572,721,4,Mantenimiento,437.08,Mantenimiento - Sucursal 1
4573,480,3,Alquiler Local,1856.51,Alquiler Local - Sucursal 2
4574,584,2,Marketing,1757.77,Marketing - Sucursal 7
4575,161,6,Seguros,545.57,Seguros - Sucursal 1
4576,537,8,Seguros,656.42,Seguros - Sucursal 1
4577,28,4,Alquiler Local,821.04,Alquiler Local - Sucursal 2
4578,449,1,Marketing,549.65,Marketing - Sucursal 8
4579,1018,7,Combustible,261.18,Combustible - Sucursal 8
4580,761,6,Alquiler Local,2319.5,Alquiler Local - Sucursal 1
4581,173,7,Mantenimiento,242.63,Mantenimiento - Sucursal 7
4582,1007,1,Combustible,517.22,Combustible - Sucursal 7
4583,23,7,Personal,2385.89,Personal - Sucursal 4
4584,609,8,Combustible,417.67,Combustible - Sucursal 4
4585,49,5,Alquiler Local,2219.97,Alquiler Local - Sucursal 8
4586,879,5,Marketing,1118.15,Marketing - Sucursal 4
4587,82,1,Mantenimiento,279.5,Mantenimiento - Sucursal 4
4588,604,4,Personal,1864.27,Personal - Sucursal 4
4589,88,2,Seguros,707.66,Seguros - Sucursal 6
4590,408,3,Seguros,747.81,Seguros - Sucursal 7
4591,777,5,Seguros,1099.39,Seguros - Sucursal 1
4592,321,5,Alquiler Local,2081.62,Alquiler Local - Sucursal 5
4593,156,7,Marketing,429.5,Marketing - Sucursal 5
4594,323,3,Marketing,280.63,Marketing - Sucursal 8
4595,551,4,Seguros,337.02,Seguros - Sucursal 8
4596,16,5,Seguros,727.25,Seguros - Sucursal 8
4597,968,7,Marketing,1877.66,Marketing - Sucursal 3
4598,767,8,Alquiler Local,1706.97,Alquiler Local - Sucursal 2
4599,687,3,Marketing,1261.62,Marketing - Sucursal 7
4600,432,1,Combustible,722.94,Combustible - Sucursal 1
4601,1035,5,Mantenimiento,419.67,Mantenimiento - Sucursal 5
4602,298,3,Marketing,814.7,Marketing - Sucursal 5
4603,463,6,Mantenimiento,499.48,Mantenimiento - Sucursal 5
4604,670,7,Seguros,330.59,Seguros - Sucursal 2
4605,1038,5,Alquiler Local,2132.81,Alquiler Local - Sucursal 6
4606,271,4,Combustible,220.25,Combustible - Sucursal 4
4607,1054,5,Combustible,277.21,Combustible - Sucursal 7
4608,230,2,Marketing,610.6,Marketing - Sucursal 1
4609,786,4,Mantenimiento,390.15,Mantenimiento - Sucursal 1
4610,146,5,Seguros,942.04,Seguros - Sucursal 3
4611,541,4,Personal,2205.48,Personal - Sucursal 3
4612,65,8,Personal,1786.44,Personal - Sucursal 3
4613,240,5,Marketing,1013.24,Marketing - Sucursal 6
4614,203,8,Mantenimiento,236.0,Mantenimiento - Sucursal 5
4615,671,4,Alquiler Local,1757.11,Alquiler Local - Sucursal 4
4616,80,3,Combustible,638.92,Combustible - Sucursal 4
4617,841,7,Mantenimiento,54.97,Mantenimiento - Sucursal 2
4618,373,8,Personal,2468.2,Personal - Sucursal 4
4619,754,4,Alquiler Local,1763.9,Alquiler Local - Sucursal 8
4620,457,2,Combustible,628.58,Combustible - Sucursal 4
4621,342,1,Marketing,484.01,Marketing - Sucursal 6
4622,576,7,Mantenimiento,312.77,Mantenimiento - Sucursal 1
4623,838,3,Mantenimiento,346.69,Mantenimiento - Sucursal 8
4624,928,1,Alquiler Local,1450.24,Alquiler Local - Sucursal 3
4625,64,3,Marketing,608.88,Marketing - Sucursal 3
4626,221,5,Personal,1730.95,Personal - Sucursal 6
4627,737,6,Personal,1799.03,Personal - Sucursal 1
4628,510,6,Combustible,315.42,Combustible - Sucursal 8
4629,933,7,Personal,2485.81,Personal - Sucursal 4
4630,197,7,Marketing,1870.32,Marketing - Sucursal 7
4631,77,4,Seguros,935.18,Seguros - Sucursal 1
4632,10,8,Marketing,514.08,Marketing - Sucursal 4
4633,513,2,Marketing,1297.45,Marketing - Sucursal 7
4634,699,5,Personal,2370.09,Personal - Sucursal 3
4635,344,8,Marketing,1488.05,Marketing - Sucursal 5
4636,34,7,Seguros,524.18,Seguros - Sucursal 4
4637,1093,2,Combustible,434.11,Combustible - Sucursal 6
4638,1085,1,Mantenimiento,244.48,Mantenimiento - Sucursal 3
4639,768,2,Mantenimiento,284.61,Mantenimiento - Sucursal 6
4640,266,6,Alquiler Local,1127.97,Alquiler Local - Sucursal 6
4641,1078,2,Marketing,1593.54,Marketing - Sucursal 1
4642,954,7,Combustible,747.03,Combustible - Sucursal 8
4643,1050,7,Alquiler Local,1556.59,Alquiler Local - Sucursal 6
4644,719,2,Mantenimiento,496.89,Mantenimiento - Sucursal 2
4645,217,7,Alquiler Local,2361.47,Alquiler Local - Sucursal 3
4646,92,6,Seguros,839.11,Seguros - Sucursal 4
4647,1073,7,Personal,2756.36,Personal - Sucursal 8
4648,908,6,Alquiler Local,1317.86,Alquiler Local - Sucursal 7
4649,438,7,Mantenimiento,405.08,Mantenimiento - Sucursal 5
4650,238,7,Mantenimiento,97.99,Mantenimiento - Sucursal 3
4651,345,2,Marketing,1774.89,Marketing - Sucursal 8
4652,840,2,Marketing,1806.01,Marketing - Sucursal 1
4653,92,5,Combustible,251.38,Combustible - Sucursal 8
4654,690,1,Mantenimiento,257.92,Mantenimiento - Sucursal 7
4655,762,1,Mantenimiento,448.08,Mantenimiento - Sucursal 4
4656,1044,5,Seguros,751.58,Seguros - Sucursal 7
4657,478,2,Combustible,283.54,Combustible - Sucursal 2
4658,760,4,Mantenimiento,462.8,Mantenimiento - Sucursal 6
4659,118,7,Mantenimiento,419.28,Mantenimiento - Sucursal 6
4660,877,8,Alquiler Local,2017.05,Alquiler Local - Sucursal 6
4661,1009,6,Combustible,467.32,Combustible - Sucursal 6
4662,837,3,Personal,2974.15,Personal - Sucursal 1
4663,320,3,Combustible,680.98,Combustible - Sucursal 8
4664,297,1,Mantenimiento,278.56,Mantenimiento - Sucursal 6
4665,566,4,Personal,2091.11,Personal - Sucursal 1
4666,202,2,Alquiler Local,2411.85,Alquiler Local - Sucursal 5
4667,896,4,Seguros,840.53,Seguros - Sucursal 2
4668,812,4,Personal,2031.0,Personal - Sucursal 4
4669,894,7,Mantenimiento,368.39,Mantenimiento - Sucursal 4
4670,45,8,Marketing,1472.61,Marketing - Sucursal 3
4671,369,5,Seguros,629.29,Seguros - Sucursal 5
4672,16,7,Marketing,477.06,Marketing - Sucursal 7
4673,1042,3,Seguros,917.7,Seguros - Sucursal 3
4674,434,2,Personal,2742.89,Personal - Sucursal 3
4675,195,6,Alquiler Local,2059.09,Alquiler Local - Sucursal 7
4676,411,5,Alquiler Local,1048.6,Alquiler Local - Sucursal 4
4677,36,7,Mantenimiento,367.24,Mantenimiento - Sucursal 2
4678,1067,4,Personal,2881.22,Personal - Sucursal 7
4679,68,5,Personal,2141.77,Personal - Sucursal 6
4680,186,3,Personal,2112.72,Personal - Sucursal 3
4681,447,8,Combustible,754.74,Combustible - Sucursal 5
4682,1044,8,Personal,1984.0,Personal - Sucursal 7
4683,821,4,Seguros,429.39,Seguros - Sucursal 5
4684,188,8,Alquiler Local,1820.38,Alquiler Local - Sucursal 1
4685,624,1,Seguros,858.5,Seguros - Sucursal 5
4686,994,1,Alquiler Local,1039.81,Alquiler Local - Sucursal 8
4687,137,7,Personal,2693.54,Personal - Sucursal 3
4688,980,4,Personal,2670.65,Personal - Sucursal 4
4689,592,1,Seguros,524.46,Seguros - Sucursal 2
4690,771,8,Combustible,271.38,Combustible - Sucursal 1
4691,355,7,Personal,1714.86,Personal - Sucursal 6
4692,161,2,Alquiler Local,1921.0,Alquiler Local - Sucursal 3
4693,769,2,Alquiler Local,1311.32,Alquiler Local - Sucursal 6
4694,186,6,Combustible,277.33,Combustible - Sucursal 8
4695,756,4,Seguros,1000.36,Seguros - Sucursal 5
4696,950,8,Alquiler Local,2092.64,Alquiler Local - Sucursal 5
4697,401,8,Mantenimiento,92.92,Mantenimiento - Sucursal 5
4698,405,4,Combustible,156.06,Combustible - Sucursal 8
4699,639,3,Marketing,869.22,Marketing - Sucursal 4
4700,839,6,Seguros,713.07,Seguros - Sucursal 5
4701,64,4,Combustible,102.18,Combustible - Sucursal 1
4702,194,8,Mantenimiento,111.84,Mantenimiento - Sucursal 6
4703,348,2,Mantenimiento,111.21,Mantenimiento - Sucursal 1
4704,275,5,Personal,2646.72,Personal - Sucursal 3
4705,922,6,Mantenimiento,103.15,Mantenimiento - Sucursal 6
4706,840,6,Alquiler Local,2342.9,Alquiler Local - Sucursal 1
4707,612,4,Personal,2545.78,Personal - Sucursal 8
4708,636,8,Mantenimiento,134.82,Mantenimiento - Sucursal 5
4709,947,4,Mantenimiento,158.62,Mantenimiento - Sucursal 6
4710,1062,7,Mantenimiento,314.77,Mantenimiento - Sucursal 2
4711,1018,5,Personal,1577.36,Personal - Sucursal 8
4712,83,3,Seguros,470.68,Seguros - Sucursal 5
4713,479,2,Mantenimiento,210.54,Mantenimiento - Sucursal 6
4714,704,4,Marketing,1406.12,Marketing - Sucursal 7
4715,202,3,Marketing,1962.51,Marketing - Sucursal 4
4716,709,3,Alquiler Local,1517.49,Alquiler Local - Sucursal 4
4717,867,6,Alquiler Local,1372.21,Alquiler Local - Sucursal 5
4718,626,7,Personal,2964.8,Personal - Sucursal 3
4719,470,3,Mantenimiento,329.4,Mantenimiento - Sucursal 8
4720,1084,3,Marketing,1806.35,Marketing - Sucursal 6
